price,bedrooms,sqft_living,floors,waterfront,view,condition,grade,basement,yr_built,renovated,lat,long,sqft_living15,month,city_Bellevue,city_Black Diamond,city_Bothell,city_Carnation,city_Duvall,city_Enumclaw,city_Fall City,city_Federal Way,city_Issaquah,city_Kenmore,city_Kent,city_Kirkland,city_Maple Valley,city_Medina,city_Mercer Island,city_North Bend,city_Redmond,city_Renton,city_Sammamish,city_Seattle,city_Snoqualmie,city_Vashon,city_Woodinville,bath_1,bath_2,bath_3,bath_4,bath_5
635000.0,3,3610,1.0,0.0,0.0,3,8,1,1998,0,47.6306,-121.968,2620,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
438500.0,3,1490,1.0,0.0,0.0,5,7,1,1912,0,47.5772,-122.307,1320,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
545500.0,3,1560,1.5,0.0,0.0,4,7,1,1936,0,47.5591,-122.295,1670,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
675000.0,3,1660,1.0,0.0,0.0,3,7,0,1956,0,47.6503,-122.198,2090,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
450000.0,3,1180,1.0,0.0,0.0,4,6,1,1928,0,47.6825,-122.391,1490,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
199999.0,3,960,1.0,0.0,0.0,5,5,0,1900,0,47.3091,-122.006,1330,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375000.0,3,1630,1.0,0.0,0.0,3,7,0,1988,0,47.7104,-122.235,1630,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
600000.0,4,2260,2.0,0.0,0.0,3,8,0,1982,0,47.7713,-122.129,2470,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
292600.0,3,1520,1.0,0.0,0.0,4,7,0,1959,0,47.4991,-122.176,1450,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1040000.0,5,3050,1.0,0.0,0.0,4,8,1,1956,0,47.5709,-122.214,2920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
610000.0,3,1000,1.0,0.0,0.0,3,8,0,1945,0,47.6629,-122.277,2240,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
397450.0,4,2650,2.0,0.0,0.0,4,8,0,1993,0,47.3693,-122.129,2510,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
382000.0,3,1750,1.0,0.0,0.0,3,8,1,1963,0,47.7739,-122.274,2170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
370000.0,3,1770,1.0,0.0,0.0,3,8,1,1966,0,47.7724,-122.362,2180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
520000.0,3,1770,1.0,0.0,0.0,3,8,1,1966,0,47.7724,-122.362,2180,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
260000.0,2,770,1.0,0.0,0.0,4,6,0,1948,0,47.76600000000001,-122.32,990,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
890000.0,4,3370,2.0,0.0,0.0,3,8,0,2014,0,47.7698,-122.384,1880,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
344000.0,5,2130,1.0,0.0,0.0,3,7,1,1946,1,47.7403,-122.318,2310,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
205000.0,3,1050,1.0,0.0,0.0,3,7,0,1958,0,47.4038,-122.203,1340,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379000.0,5,2803,1.0,0.0,0.0,3,8,0,1963,1,47.3032,-122.306,1810,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
424240.0,3,2080,2.0,0.0,0.0,4,8,0,1982,0,47.7035,-122.164,2230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
589950.0,3,2080,2.0,0.0,0.0,4,8,0,1982,0,47.7035,-122.164,2230,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
582000.0,4,2120,1.0,0.0,1.0,3,7,1,1951,0,47.6964,-122.4,2070,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
349000.0,3,2550,2.0,0.0,0.0,3,9,0,1989,0,47.3081,-122.391,2410,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
658000.0,3,1290,1.0,0.0,0.0,4,7,0,1966,0,47.6835,-122.199,1930,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294000.0,5,1790,1.5,0.0,0.0,4,7,1,1915,0,47.5655,-122.363,1400,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
690000.0,5,2720,2.0,0.0,0.0,3,8,1,1993,0,47.6931,-122.283,2430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
600000.0,3,1040,1.5,0.0,2.0,3,7,0,1912,0,47.6754,-122.359,1440,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199990.0,3,840,1.0,0.0,0.0,3,6,0,1969,1,47.3685,-122.077,870,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000.0,3,1650,1.0,0.0,0.0,3,7,0,1959,0,47.4331,-122.291,1400,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
440000.0,4,2080,1.0,0.0,0.0,3,8,1,1976,0,47.7225,-122.2,1960,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
439990.0,4,1540,2.0,0.0,0.0,3,8,0,2014,0,47.5526,-121.999,1540,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
815000.0,4,3880,2.0,0.0,0.0,3,10,0,2006,0,47.5841,-121.971,3280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
535000.0,4,1860,2.0,0.0,0.0,3,8,0,1995,0,47.5699,-122.006,1860,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215000.0,3,1280,1.0,0.0,0.0,4,7,0,1975,0,47.2823,-122.333,1670,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
605000.0,3,3200,1.5,0.0,0.0,3,8,1,1965,0,47.4651,-121.993,2690,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
349900.0,3,2200,2.0,0.0,0.0,3,8,0,1990,0,47.4624,-122.132,2190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
495000.0,3,1570,1.0,0.0,0.0,4,7,1,1940,0,47.6942,-122.319,1770,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
515100.0,3,2074,2.0,0.0,0.0,3,8,0,1997,0,47.7327,-122.233,1840,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
620000.0,4,2450,2.0,0.0,0.0,3,9,0,1994,0,47.6323,-121.985,2730,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
657500.0,4,2520,2.0,0.0,0.0,3,9,0,1980,0,47.6377,-122.049,2848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
250000.0,5,2190,1.0,0.0,2.0,3,7,1,1963,0,47.4887,-122.223,2570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
385000.0,5,2190,1.0,0.0,2.0,3,7,1,1963,0,47.4887,-122.223,2570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
307000.0,3,2320,1.0,0.0,0.0,3,7,0,1976,0,47.7413,-121.979,1480,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
288000.0,3,1370,1.0,0.0,0.0,3,7,1,1994,0,47.3717,-122.073,1470,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226450.0,3,1730,1.5,0.0,0.0,4,6,0,1944,0,47.3774,-122.236,860,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
390000.0,3,1640,1.0,0.0,0.0,3,7,1,1967,0,47.7255,-122.327,1860,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
350000.0,3,1300,1.0,0.0,0.0,4,6,0,1971,0,47.5028,-121.77,1380,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368000.0,3,1560,1.0,0.0,0.0,3,7,1,1969,0,47.7312,-122.298,1820,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
469000.0,2,1120,1.0,0.0,0.0,3,6,1,1921,0,47.6688,-122.324,2050,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
865000.0,3,2670,2.0,0.0,0.0,3,9,0,1985,0,47.7601,-122.134,3080,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
515000.0,5,3810,1.5,0.0,0.0,5,8,0,1967,0,47.4521,-122.14,2470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
410000.0,3,1440,1.0,0.0,0.0,4,7,0,1979,0,47.7296,-122.232,1460,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210000.0,4,1200,1.0,0.0,0.0,3,5,0,1968,0,47.3375,-122.123,1400,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,3,1520,1.0,0.0,0.0,3,7,1,1969,0,47.7226,-122.219,1420,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
241500.0,4,2500,1.0,0.0,0.0,3,8,1,1979,0,47.3137,-122.343,2500,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
322200.0,4,2010,2.0,0.0,0.0,4,8,0,1975,0,47.3734,-122.119,1950,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279000.0,4,1210,1.5,0.0,2.0,3,7,0,1943,0,47.5026,-122.234,1470,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303000.0,2,1100,1.0,0.0,0.0,4,6,0,1943,0,47.4471,-122.473,1746,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
420000.0,3,1050,1.0,0.0,0.0,4,6,1,1950,0,47.6578,-122.39,1530,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
249000.0,3,2120,1.0,0.0,0.0,3,7,1,1961,0,47.451,-122.273,2050,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
294950.0,3,1240,1.0,0.0,0.0,3,6,0,1952,0,47.7277,-122.308,1250,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1320000.0,4,3460,2.0,0.0,0.0,3,10,1,2004,0,47.6718,-122.329,1860,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
335000.0,3,1270,1.0,0.0,0.0,3,7,0,1953,0,47.69300000000001,-122.361,1490,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1160000.0,4,2980,1.5,0.0,2.0,4,10,1,1935,0,47.6426,-122.409,2760,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
520000.0,2,1250,1.5,0.0,0.0,3,7,0,1926,0,47.685,-122.363,1430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
560000.0,4,1740,1.0,0.0,0.0,4,8,0,1965,0,47.6232,-122.142,2180,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243400.0,4,1730,2.0,0.0,0.0,4,7,0,1959,0,47.3782,-122.304,1370,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
405000.0,3,1240,1.0,0.0,0.0,3,7,0,1988,0,47.6614,-122.06,1350,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
495000.0,2,1670,1.5,0.0,0.0,5,7,0,1930,0,47.7001,-122.2,1800,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000.0,4,2140,2.0,0.0,0.0,3,8,0,1992,0,47.3528,-122.057,1600,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
368500.0,5,2530,1.0,0.0,0.0,3,7,1,1992,0,47.4683,-122.263,2400,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
99000.0,2,960,1.0,0.0,0.0,2,6,0,1948,0,47.4698,-122.166,1260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1070000.0,4,4130,2.0,0.0,0.0,3,11,0,2001,0,47.5194,-122.151,3690,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
430000.0,4,1710,1.0,0.0,0.0,3,8,0,1983,0,47.7721,-122.293,1940,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
412500.0,3,1490,1.0,0.0,0.0,4,7,0,1963,0,47.6571,-122.133,1490,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1120000.0,4,4750,2.0,0.0,0.0,3,11,0,1988,0,47.7149,-122.099,3300,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
915000.0,4,3400,2.0,0.0,0.0,4,11,0,1988,0,47.7168,-122.113,2880,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
535000.0,3,2210,2.0,0.0,0.0,3,8,0,1994,0,47.6938,-122.13,1920,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
390000.0,3,1650,1.0,0.0,0.0,4,8,1,1979,0,47.7471,-122.352,1400,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
499000.0,3,1260,1.0,0.0,0.0,4,7,1,1944,0,47.6693,-122.371,1540,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
375000.0,3,1960,1.0,0.0,0.0,4,7,1,1963,0,47.7641,-122.364,1850,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
349000.0,4,1800,2.0,0.0,0.0,3,8,0,1995,0,47.4346,-122.201,1800,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
635000.0,3,1940,1.0,0.0,0.0,4,7,1,1964,0,47.6004,-122.195,2340,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682000.0,4,2820,2.0,0.0,0.0,3,9,0,2001,0,47.6,-121.977,2820,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
321027.0,4,2820,1.0,0.0,0.0,4,8,1,1966,0,47.3186,-122.364,2320,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000.0,2,720,1.0,0.0,0.0,5,5,0,1915,0,47.303,-122.217,940,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410000.0,3,1640,1.0,0.0,0.0,3,7,1,1969,0,47.726000000000006,-122.203,1420,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
449950.0,3,1560,2.0,0.0,0.0,3,7,0,1923,1,47.6892,-122.319,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
194990.0,6,1560,1.0,0.0,0.0,3,6,1,1913,0,47.5335,-122.272,1300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
475000.0,4,1910,1.0,0.0,0.0,3,7,1,1956,0,47.7396,-122.247,2210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
530000.0,5,1570,2.0,0.0,0.0,4,7,0,1908,0,47.6677,-122.316,1610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
319950.0,4,2038,2.0,0.0,0.0,3,8,0,2011,0,47.3296,-122.18,2634,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210000.0,3,1720,1.0,0.0,0.0,4,7,1,1978,0,47.2979,-122.377,1690,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485000.0,3,1670,1.5,0.0,0.0,4,7,0,1925,0,47.6551,-122.36,1370,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
774000.0,4,2830,2.0,0.0,0.0,4,9,0,1998,0,47.5903,-121.986,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
478000.0,4,1690,1.0,0.0,0.0,4,7,1,1958,0,47.6052,-122.126,1620,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
385000.0,4,1620,2.0,0.0,0.0,4,7,0,1924,0,47.5132,-122.384,1590,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
595000.0,4,2360,2.0,0.0,0.0,3,9,0,1989,0,47.774,-122.077,2750,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
285000.0,3,1480,1.0,0.0,0.0,3,7,1,1960,0,47.7766,-122.248,2230,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
723000.0,4,2700,2.0,0.0,0.0,3,9,0,2004,0,47.5521,-121.995,2260,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279000.0,3,1780,1.0,0.0,0.0,2,7,1,1960,0,47.419,-122.322,1860,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
195000.0,3,1430,1.0,0.0,0.0,5,6,0,1958,0,47.4518,-122.179,1150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
625000.0,2,2160,1.0,0.0,0.0,5,8,1,1925,0,47.6364,-122.371,1150,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270000.0,3,1800,2.0,0.0,0.0,3,8,0,1979,0,47.7762,-122.198,2100,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559000.0,2,1930,1.0,0.0,0.0,3,8,0,2006,0,47.7191,-122.022,1640,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
474000.0,4,1960,1.0,0.0,0.0,4,8,1,1976,0,47.7434,-122.095,1540,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
303500.0,4,1920,2.0,0.0,0.0,3,8,0,1992,0,47.3526,-122.055,1860,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350000.0,3,1470,1.0,0.0,0.0,3,6,0,1949,0,47.7524,-122.323,1470,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
367500.0,5,2980,1.0,0.0,0.0,3,7,1,1940,0,47.7372,-122.316,1590,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
595000.0,5,2980,1.0,0.0,0.0,3,7,1,1940,0,47.7372,-122.316,1590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
589000.0,3,2360,1.0,0.0,0.0,3,8,0,1981,0,47.5595,-121.867,2660,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
585000.0,3,1790,1.0,0.0,0.0,4,7,0,1974,0,47.732,-122.077,3270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
482975.0,3,2130,1.0,0.0,0.0,3,8,1,1976,0,47.7462,-122.29,2820,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
365500.0,4,2030,2.0,0.0,0.0,3,8,0,2003,0,47.4511,-122.119,2030,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
570000.0,4,1790,1.0,0.0,0.0,5,8,0,1972,0,47.6266,-122.103,2150,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
335000.0,3,2260,2.0,0.0,0.0,3,8,0,1990,0,47.3203,-122.184,2390,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
767500.0,4,2350,1.5,0.0,0.0,4,7,1,1914,0,47.6681,-122.338,1640,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
386591.0,3,1690,2.0,0.0,0.0,3,8,1,2014,0,47.5518,-121.998,1690,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279000.0,3,1320,1.5,0.0,0.0,3,7,0,1913,0,47.5288,-122.325,1010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
620000.0,4,2690,2.0,0.0,0.0,3,9,0,1998,0,47.6612,-121.955,2840,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
407000.0,4,2810,1.0,0.0,1.0,3,7,1,1958,0,47.395,-122.311,1860,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
364250.0,3,2280,2.0,0.0,0.0,3,8,0,1994,0,47.4213,-122.033,2380,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399000.0,4,2870,2.0,0.0,0.0,3,8,1,1979,0,47.4522,-122.123,2590,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
766950.0,3,3030,1.5,0.0,0.0,4,10,0,1992,0,47.743,-122.036,3360,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
710000.0,4,2940,2.0,0.0,0.0,3,9,0,2004,0,47.5529,-121.99,2410,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
320000.0,3,1190,1.0,0.0,0.0,3,6,0,1929,0,47.5513,-122.272,1360,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300000.0,3,1800,2.0,0.0,0.0,3,7,0,2001,0,47.5401,-122.292,1800,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
263000.0,3,1580,1.0,0.0,0.0,3,8,1,1993,0,47.3538,-122.047,1620,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
445000.0,3,1730,2.0,0.0,0.0,3,8,0,1996,0,47.5683,-122.005,1730,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
554000.0,3,1910,1.0,0.0,0.0,4,7,0,1957,0,47.6037,-122.119,2040,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
335000.0,2,1000,1.0,0.0,0.0,3,6,1,1906,0,47.6787,-122.391,1900,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
